id_rna;nom_association;objet;code_objet_1;code_objet_2;date_creation;date_publication;code_postal;commune;statut
353P0353012699;COMITE D'ANIMATION MORDELAIS;Animer la ville de mordelles par des fetes, bals, feux d'artifice,festivals, spectacles et autres manifestations;007000;000000;;;35310;MORDELLES;D
353P0353012700;DS MARKETING;Realiser des actions commerciales;015075;000000;;;35000;RENNES;A
353P0353012701;ASSOCIATION DES ANCIENS ELEVES DE L'E.D.C.;Rassembler les anciens eleves de l'e.d.c.;015070;000000;;;35760;SAINT-GREGOIRE;A
353P0353012705;ASSOCIATION NATIONALE DES EDUCATEURS DE TENNIS REGION  BRETAGNE (A.N.E.T. BRETAGNE);Faire prendre conscience de l'importance des educateurs de tennis federaux, oeuvrer en faveur du perfectionnement technique et peda-gogique de tous ses adherents;011165;000000;;;35310;CINTRE;A
353P0353012707;ASSOCIATION DES ELEVES ET ANCIENS ELEVES DES COURS MJM  DE RENNES;Organisation d'actions communes;015075;000000;;;35000;RENNES;A
353P0353012708;RECRE A LANGUES;Promouvoir l'apprentissage de toute langue et/ou culture;006000;000000;;;;PONT-PEAN;A
353P0353012709;COMPAGNIE MARIE-CLAIRE BOUCHERY ET STEPHANE SOULAINE;Production et diffusion des spectacles de danse contemporaine de la compagnie;006040;000000;;;35000;RENNES;A
353P0353012710;ASSOCIATION DES VENDEURS COLPORTEURS DE PRESSE (AVCP);Defendre les interets des vendeurs colporteurs et porteurs de presse qu'ils soient travailleurs independants ou salaries;023000;000000;;;35760;SAINT-GREGOIRE;A
353P0353012712;LIGUE OUEST BRETAGNE DE QWAN KI DO;Representer la federation francaise de qwan ki do dans son essort territorial et d'y faire respecter les reglements federaux dans lebut d'organiser diriger et developper le qwan ki do;011145;000000;;;;PONT-PEAN;A
353P0353012714;AMICALE DE LA RUE LOUIS BOSSIERE;Defendre les interets des locataires;032520;000000;;;35000;RENNES;A
353P0353012715;COMPAGNIE DU CHIEN FUMANT;Production et creation artistique;006000;000000;;;35000;RENNES;A
353P0353012717;ASSOCIATION SOCIO-CULTURELLE LE GRAND ATLAS;Aider les immigres marocains qui ont des problemes sociaux et autres, organiser des rencontres culturelles et des echanges entrele maroc et la bretagne;006000;000000;;;35000;RENNES;A
353P0353012721;ZENITH;Mise en oeuvre d'actions commerciales a but non lucratif;015075;000000;;;35000;RENNES;A
353P0353012722;BEST TRAVEL SERVICE;Realisation de projets pedagogiques et culturels;015075;000000;;;35760;SAINT-GREGOIRE;A
353P0353012723;ASSOCIATION DE FINANCEMENT ELECTORAL DE MME CLOTILDE  TASCON-MENNETRIER POUR LES ELECTIONS CANTONALES DE MARS 92;Recueillement des recettes et reglement des depenses occasionnees par la dite campagne conformement a la loi du 15 janvier 1990;001005;000000;;;35000;RENNES;A
353P0353012724;ASSOCIATION POUR LE FINANCEMENT ELECTORAL DE M. MARTIAL  GABILLARD POUR LES ELECTIONS CANTONNALES DE MARS 92;Recueillir des recttes et reglement des depenses occasionnees par la dite campagne;001005;000000;;;35000;RENNES;A
353P0353012725;ASSOCIATION POUR LE FINANCEMENT ELECTORAL DE M. JEAN  NORMAND POUR LES ELECTIONS CANTONALES DE MARS 92;Recueillir des recettes et regler des depenses occasionnees par ladite campagne;001005;000000;;;35000;RENNES;A
353P0353012726;ASSOCIATION POUR LE FINANCEMENT ELECTORAL DE M. JULES  RUBION POUR LES ELECTIONS CANTONALES DE MARS 92;Recueillir des recettes et regler des depenses occasionnes par la dite campagne;001005;000000;;;35000;RENNES;A
353P0353012727;ASSOCIATION POUR LE FINANCEMENT ELECTORAL DE MELLE  SYLVIE ROBERT POUR LES ELECTIONS CANTONALES DE MARS 92;Recueillir des recettes et regler des depenses occasionnees par ladite campagne;001005;000000;;;35000;RENNES;A
353P0353012728;CONCOURS DE BRETAGNE DES JEUNES DANSEURS CLASSIQUES;Promouvoir la danse en organisant un concours pour decouvrir de jeunes talents, favoriser les rencontres entre danseurs en vue de les preparer a la carriere;006040;000000;;;35000;RENNES;A
353P0353012730;INSTITUT DE PROGRAMMATION NEURO-LINGUISTIQUE DE L'OUEST  (I.P.N.L. OUEST);Aider les gens a se realiser en leur trasmettant des moyens d'optimiser leurs ressources personnelles et de mieux utiliser lescapacites de leur cerveau;015000;000000;;;35000;RENNES;A
353P0353012731;NOISE A NOISE;Promouvoir des formations musicales rock en bretagne;006030;000000;;;35000;RENNES;A
353P0353012737;LES OREADES;Actions commerciales diverses;015075;000000;;;35000;RENNES;A
353P0353012738;ASSOCIATION POUR LE FINANCEMENT ELECTORAL DE M. JEAN-  YVES CHAPUIS POUR LES ELECTIONS CANTONALES DE MARS 92;Recueillir des recettes et regler les depenses occasionnees par ladite campagne;001005;000000;;;35000;RENNES;A
353P0353012739;ASSOCIATION POUR LE FINANCEMENT ELECTORAL DE M. PAUL  JACOPIN POUR LES ELECTIONS CANTONALES DE MARS 92;Recueillir des recettes et regler les depenses occasionnees par ladite campagne;001005;000000;;;35510;CESSON-SEVIGNE;A
353P0353012740;PREFACE;Aide aux entreprises dans leurs demarches commerciales;015075;000000;;;35000;RENNES;A
353P0353012742;ORIGIVAM;Fonctionnement d'une boutique au sein de l'etablissement;015075;000000;;;35000;RENNES;A
353P0353012743;CLUB DES AMIS DES EDITIONS UBACS;Promouvoir les editions ubacs et leurs publications, soutenir leurdeveloppement, intervenir en vue d'obtenir des soutiens financiersou autres;006000;000000;;;35000;RENNES;A
353P0353012744;THEATRE DES 2 LUNES;Productions et creations de spectacles, formation dramatique et vocale;006070;000000;;;35000;RENNES;A
353P0353012745;SHARE INTERNATIONAL FRANCE;Promouvoir l'application de l'art.25 de la declaration des droits de l'homme, repandre l'idee du principe de partage dans les rela- tions, participer a la lutte contre la faim et les autres formes;020000;000000;;;35132;VEZIN-LE-COQUET;A
353P0353012746;ASSOCIATION SPORTIVE ET CULTURELLE DE L'ECOLE NOTRE-DAM;Developpement des activites sportives et culturelles;011010;006000;;;35520;CHAPELLE-DES-FOUGERETZ;A
353P0353012753;H2L;Operations de ventes, marketing et organisation de manifestations diverses;015075;000000;;;35000;RENNES;A
353P0353012754;AXIALE;Financement d'actions realisees dans le cadre d'etudes commercia- les;015075;000000;;;35000;RENNES;A
353P0353012755;ASSOCIATION BARAKA;Faciliter la creation d'actions commerciales;015075;000000;;;35000;RENNES;A
353P0353012757;OUEST COAGULATION;Promotion de la recherche en milieu infirmier;017130;000000;;;35510;CESSON-SEVIGNE;A
353P0353012758;C.S.A. PASSIONS - LOISIRS  CONDUITE EN SECURITE ET/OU SPORTIVE D'AUTOMOBILE;Diffuser et enseigner toutes les techniques relatives a la secu- rite et aux plaisirs quotidiens et sportifs, aux activites de loisirs en general, priorite etant donnee a la conduite de vehi- cules legers et d'engins de loisirs;007000;000000;;;35000;RENNES;A
353P0353012759;SOCIETAS INTERNATIONALIS BIOSYSTEMATICA (SIBIOS);Contribuer a l'echelle mondiale a la promotion de l'etude scienti-fique des organismes vivants dans leur diversite, de leur evolu- tion dans l'espace et le temps et des classifications traduisant leurs relations;017000;000000;;;35000;RENNES;A
